Part1,Part2,Part3,Part4,Part5
mc20_13TeV,700337,Sh_2211_Znunu_pTV2_CVetoBVeto,PHYSLITE,p6266,FS,318.6382519,sherpa2210
mc20_13TeV,700338,Sh_2211_Wenu_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,203.86,sherpa2210
mc20_13TeV,700339,Sh_2211_Wenu_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,3239.05,sherpa2210
mc20_13TeV,700340,Sh_2211_Wenu_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,18341.55,sherpa2210
mc20_13TeV,700341,Sh_2211_Wmunu_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,213.63,sherpa2210
mc20_13TeV,700342,Sh_2211_Wmunu_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,3183.92,sherpa2210
mc20_13TeV,700343,Sh_2211_Wmunu_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,18394.45,sherpa2210
mc20_13TeV,700344,Sh_2211_Wtaunu_L_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,69.21,sherpa2210
mc20_13TeV,700345,Sh_2211_Wtaunu_L_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,1121.53,sherpa2210
mc20_13TeV,700346,Sh_2211_Wtaunu_L_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,6508.57,sherpa2210
mc20_13TeV,700347,Sh_2211_Wtaunu_H_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,122.58,sherpa2210
mc20_13TeV,700348,Sh_2211_Wtaunu_H_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,2025.24,sherpa2210
mc20_13TeV,700349,Sh_2211_Wtaunu_H_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,11971.22,sherpa2210
mc20_13TeV,701000,Sh_2214_lllljj,PHYSLITE,p6266,FS,0.014,sherpa2214
mc20_13TeV,701005,Sh_2214_lllvjj,PHYSLITE,p6266,FS,0.0497,sherpa2214
mc20_13TeV,701010,Sh_2214_llvvjj_os,PHYSLITE,p6266,FS,0.191,sherpa2214
mc20_13TeV,701015,Sh_2214_llvvjj_ss,PHYSLITE,p6266,FS,0.0456,sherpa2214
mc20_13TeV,701020,Sh_2214_lllljj_Int,PHYSLITE,p6266,FS,0.000728,sherpa2214
